WENSS|WNB1016,0+32|10+18+55+32+25+41|0,017|0,017|Unchecked|0
WENSS|WNB1026,0+33|10+28+51+32+56+55|0,18|0,18|Unchecked|0
WENSS|WNB1025,9+36|10+28+52+36+42+7|0,133|0,01457|Unchecked|0
WENSS|WNB1025,9+36|10+28+52+36+41+56|0,16|0,01457|Unchecked|0
WENSS|WNB1026,0+33|10+28+53+33+2+13|0,017|0,00164|Unchecked|0
WENSS|WNB1025,9+36|10+28+56+36+40+40|0,026|0,026|Unchecked|0
WENSS|WNB1026,1+35|10+29+1+35+11+36|0,135|0,04206|Unchecked|0
WENSS|WNB1026,1+37|10+29+4+36+47+40|0,058|0,00269|Unchecked|0
WENSS|WNB1026,2+35|10+29+7+34+53+56|0,02|0,00295|Unchecked|0
WENSS|WNB1026,3+37|10+29+16+37+5+43|0,821|0,1786|Unchecked|0
WENSS|WNB1026,4+36|10+29+20+35+54+0|0,025|0,025|Unchecked|0
WENSS|WNB1026,4+37|10+29+22+37+21+30|0,215|0,02581|Unchecked|0
WENSS|WNB1026,5+32|10+29+23+32+24+55|0,049|0,0118|Unchecked|0
WENSS|WNB1026,5+37|10+29+25+36+48+32|0,07|0,07|Unchecked|0
WENSS|WNB1026,5+33|10+29+26+33+22+59|0,065|0,01504|Unchecked|0
WENSS|WNB1026,6+37|10+29+30+37+33+45|0,163|0,0661|Unchecked|0
WENSS|WNB1026,6+35|10+29+32+35+4+49|0,101|0,0299|Unchecked|0
WENSS|WNB1026,7+32|10+29+32+32+34+32|0,022|0,022|Unchecked|0
WENSS|WNB1026,8+34|10+29+40+34+9+59|0,021|0,00378|Unchecked|0
WENSS|WNB1026,8+33|10+29+43+33+5+15|0,105|0,105|Unchecked|0
WENSS|WNB1026,8+33|10+29+43+33+11+53|0,04|0,0146|Unchecked|0
WENSS|WNB1026,8+37|10+29+44+37+1+53|0,096|0,033244|Unchecked|0
WENSS|WNB1026,8+36|10+29+45+35+48+40|0,188|0,188|Unchecked|0
WENSS|WNB1026,9+35|10+29+47+35+43+37|0,089|0,0245|Unchecked|0
WENSS|WNB1026,9+32|10+29+48+32+15+29|0,124|0,041|Unchecked|0
WENSS|WNB1026,9+35|10+29+51+34+59+12|0,02|0,0064|Unchecked|0
WENSS|WNB1026,9+35|10+29+51+35+44+52|0,218|0,0499|Unchecked|0
WENSS|WNB1026,9+37|10+29+52+37+42+39|0,016|0,0111|Unchecked|0
WENSS|WNB1027,0+33|10+29+52+33+14+55|0,233|0,0819|Unchecked|0
WENSS|WNB1027,0+34|10+29+56+34+15+9|0,008|0,00247|Unchecked|0
WENSS|WNB1027,1+32|10+29+59+32+24+17|0,159|0,0968|Unchecked|0
WENSS|WNB1027,1+32|10+30+0+32+13+24|0,021|0,0105|Unchecked|0
WENSS|WNB1027,1+32|10+30+2+32+40+3|0,02|0,00851|Unchecked|0
WENSS|WNB1027,3+33|10+30+4+32+49+28|0,009|0,0039|Unchecked|0
WENSS|WNB1027,3+34|10+30+11+34+0+12|0,014|0,0037|Unchecked|0
WENSS|WNB1027,3+34|10+30+12+34+33+25|0,022|0,022|Unchecked|0
WENSS|WNB1027,3+37|10+30+13+36+57+49|0,145|0,0479|Unchecked|0
WENSS|WNB1027,4+34|10+30+15+33+46+32|0,054|0,01|Unchecked|0
WENSS|WNB1027,4+35|10+30+16+35+30+5|0,114|0,0378|Unchecked|0
WENSS|WNB1027,4+35|10+30+18+35+14+2|0,081|0,0186|Unchecked|0
WENSS|WNB1027,4+32|10+30+20+32+30+51|1,184|1,06|Unchecked|0
WENSS|WNB1027,4+32|10+30+20+32+30+50|1,06|1,06|Unchecked|0
WENSS|WNB1027,5+33|10+30+23+33+1+29|0,025|0,0239|Unchecked|0
WENSS|WNB1027,5+33|10+30+24+33+39+29|0,015|0,015|Unchecked|0
WENSS|WNB1027,5+33|10+30+26+33+13+27|0,421|0,1256|Unchecked|0
WENSS|WNB1027,6+35|10+30+30+35+40+38|0,02|0,00295|Unchecked|0
WENSS|WNB1027,6+36|10+30+31+36+43+50|0,027|0,027|Unchecked|0
WENSS|WNB1027,6+35|10+30+33+35+9+31|0,019|0,00494|Unchecked|0
WENSS|WNB1027,8+36|10+30+36+35+54+59|0,121|0,05|Unchecked|0
WENSS|WNB1027,7+33|10+30+37+32+50+27|0,018|0,018|Unchecked|0
WENSS|WNB1027,8+35|10+30+40+35+12+48|0,019|0,0028|Unchecked|0
WENSS|WNB1027,8+34|10+30+40+34+25+5|0,018|0,018|Unchecked|0
WENSS|WNB1027,8+36|10+30+43+35+56+9|0,058|0,058|Unchecked|0
WENSS|WNB1027,8+36|10+30+44+35+47+34|0,017|0,017|Unchecked|0
WENSS|WNB1027,8+36|10+30+44+35+53+42|0,341|0,341|Unchecked|0
WENSS|WNB1027,9+36|10+30+47+36+37+30|0,089|0,0451|Unchecked|0
WENSS|WNB1027,9+34|10+30+48+34+24+40|0,018|0,0046|Unchecked|0
WENSS|WNB1028,0+32|10+30+51+32+44+2|0,049|0,0181|Unchecked|0
WENSS|WNB1028,0+36|10+30+54+36+36+2|0,013|0,00244|Unchecked|0
WENSS|WNB1028,0+33|10+30+55+33+2+12|0,013|0,0039|Unchecked|0
WENSS|WNB1028,2+37|10+31+7+37+26+56|0,105|0,0335|Unchecked|0
WENSS|WNB1028,3+35|10+31+11+34+44+55|0,012|0,00213|Unchecked|0
WENSS|WNB1028,3+33|10+31+14+33+2+32|0,082|0,0286|Unchecked|0
WENSS|WNB1028,3+34|10+31+15+34+19+34|0,015|0,015|Unchecked|0
WENSS|WNB1028,4+34|10+31+20+34+31+59|0,102|0,0336|Unchecked|0
WENSS|WNB1028,5+33|10+31+23+33+42+7|0,082|0,0322|Unchecked|0
WENSS|WNB1028,6+34|10+31+28+34+20+35|0,192|0,0574|Unchecked|0
WENSS|WNB1028,6+36|10+31+31+36+29+36|0,032|0,032|Unchecked|0
WENSS|WNB1028,7+34|10+31+33+34+26+28|0,009|0,0073|Unchecked|0
WENSS|WNB1028,7+36|10+31+37+36+19+41|0,013|0,00658|Unchecked|0
WENSS|WNB1028,9+35|10+31+41+35+2+11|0,148|0,1036|Unchecked|0
WENSS|WNB1028,9+35|10+31+43+35+1+55|0,612|0,00654|Unchecked|0
WENSS|WNB1028,9+33|10+31+46+33+15+50|0,016|0,015|Unchecked|0
WENSS|WNB1029,0+37|10+31+53+36+57+18|0,013|0,00358|Unchecked|0
WENSS|WNB1029,0+37|10+31+57+37+26+0|0,053|0,02448|Unchecked|0
WENSS|WNB1029,0+37|10+31+59+37+28+14|0,025|0,0062|Unchecked|0
WENSS|WNB1029,1+36|10+32+2+36+23+30|0,028|0,01041|Unchecked|0
WENSS|WNB1029,2+35|10+32+7+35+9+49|0,021|0,0192|Unchecked|0
WENSS|WNB1029,3+34|10+32+11+34+9+44|0,026|0,026|Unchecked|0
WENSS|WNB1029,5+33|10+32+22+33+21+31|0,011|0,011|Unchecked|0
WENSS|WNB1029,5+34|10+32+23+34+21+21|0,033|0,0158|Unchecked|0
WENSS|WNB1029,6+33|10+32+29+33+19+40|0,012|0,0028|Unchecked|0
WENSS|WNB1029,7+36|10+32+36+36+25+23|0,035|0,035|Unchecked|0
WENSS|WNB1029,7+37|10+32+40+37+38+28|0,205|0,073|Unchecked|0
WENSS|WNB1029,9+32|10+32+48+32+23+7|0,035|0,0077|Unchecked|0
WENSS|WNB1029,9+35|10+32+49+35+19+5|0,041|0,0197|Unchecked|0
WENSS|WNB1029,9+37|10+32+49+37+24+51|0,018|0,00765|Unchecked|0
WENSS|WNB1030,0+34|10+32+56+34+16+44|0,044|0,010626|Unchecked|0
WENSS|WNB1030,0+34|10+32+56+34+11+20|0,115|0,0163|Unchecked|0
WENSS|WNB1030,1+36|10+32+59+35+46+59|0,017|0,00383|Unchecked|0
WENSS|WNB1030,2+34|10+33+4+34+31+30|0,519|0,08145|Unchecked|0
WENSS|WNB1030,2+36|10+33+7+35+45+29|0,022|0,022|Unchecked|0
WENSS|WNB1030,2+37|10+33+9+37+3+59|0,02|0,00604|Unchecked|0
WENSS|WNB1030,3+32|10+33+10+32+34+51|0,038|0,016|Unchecked|0
WENSS|WNB1030,3+35|10+33+11+35+32+0|0,023|0,009|Unchecked|0
WENSS|WNB1030,4+34|10+33+15+34+18+21|0,017|0,00599|Unchecked|0
WENSS|WNB1030,5+37|10+33+23+37+43+3|0,023|0,0144|Unchecked|0
WENSS|WNB1030,5+36|10+33+24+36+34+45|0,082|0,0604|Unchecked|0
WENSS|WNB1030,5+36|10+33+27+36+42+15|0,078|0,0258|Unchecked|0
WENSS|WNB1030,6+36|10+33+28+36+6+6|0,45|0,1059|Unchecked|0
WENSS|WNB1030,6+37|10+33+32+37+16+45|0,03|0,015|Unchecked|0
WENSS|WNB1030,6+35|10+33+32+34+51+9|0,025|0,016|Unchecked|0
WENSS|WNB1030,7+33|10+33+35+32+57+4|0,025|0,00358|Unchecked|0
WENSS|WNB1030,8+32|10+33+38+32+26+58|0,579|0,1266|Unchecked|0
WENSS|WNB1030,8+33|10+33+43+33+24+55|0,015|0,00444|Unchecked|0
WENSS|WNB1030,9+35|10+33+44+34+54+28|0,025|0,0145|Unchecked|0
WENSS|WNB1030,9+32|10+33+47+32+39+32|0,017|0,00378|Unchecked|0
WENSS|WNB1030,9+36|10+33+48+35+53+14|0,043|0,0165|Unchecked|0
WENSS|WNB1030,9+34|10+33+48+34+25+38|0,028|0,028|Unchecked|0
WENSS|WNB1030,9+35|10+33+50+34+55+2|0,02|0,00966|Unchecked|0
WENSS|WNB1031,1+35|10+33+58+35+30+7|0,259|0,0877|Unchecked|0
WENSS|WNB1031,1+33|10+34+1+33+37+1|0,028|0,00217|Unchecked|0
WENSS|WNB1031,2+33|10+34+2+33+26+54|0,105|0,0372|Unchecked|0
WENSS|WNB1031,1+35|10+34+2+34+52+9|0,121|0,0375|Unchecked|0
WENSS|WNB1031,2+33|10+34+5+32+47+1|0,204|0,204|Unchecked|0
WENSS|WNB1031,2+35|10+34+7+35+44+13|0,563|0,1504|Unchecked|0
WENSS|WNB1031,3+34|10+34+11+34+34+4|0,022|0,022|Unchecked|0
WENSS|WNB1031,3+36|10+34+13+36+21+17|0,023|0,0371|Unchecked|0
WENSS|WNB1031,3+35|10+34+15+35+18+48|0,017|0,00818|Unchecked|0
WENSS|WNB1031,4+33|10+34+16+33+40+49|0,012|0,00613|Unchecked|0
WENSS|WNB1031,4+34|10+34+19+34+18+1|0,064|0,00864|Unchecked|0
WENSS|WNB1031,5+37|10+34+26+36+47+3|0,043|0,0183|Unchecked|0
WENSS|WNB1031,6+35|10+34+29+35+16+38|0,015|0,005|Unchecked|0
WENSS|WNB1031,6+34|10+34+31+33+53+55|0,109|0,02155|Unchecked|0
WENSS|WNB1031,6+37|10+34+31+37+7+32|0,025|0,0096|Unchecked|0
WENSS|WNB1031,7+34|10+34+35+33+49+19|1,495|0,478|Unchecked|0
WENSS|WNB1031,7+33|10+34+35+32+54+27|0,042|0,0167|Unchecked|0
WENSS|WNB1031,8+32|10+34+39+32+26+43|0,08|0,0287|Unchecked|0
WENSS|WNB1031,8+33|10+34+40+32+57+8|0,011|0,011|Unchecked|0
WENSS|WNB1031,8+35|10+34+43+35+2+49|0,127|0,0464|Unchecked|0
WENSS|WNB1031,9+32|10+34+44+32+36+32|0,09|0,09|Unchecked|0
WENSS|WNB1031,9+35|10+34+48+35+39+48|0,013|0,01|Unchecked|0
WENSS|WNB1031,9+33|10+34+48+32+55+32|0,413|0,07112|Unchecked|0
WENSS|WNB1031,9+37|10+34+49+37+31+20|0,203|0,0544|Unchecked|0
WENSS|WNB1031,9+36|10+34+50+35+46+49|0,074|0,0273|Unchecked|0
WENSS|WNB1032,0+32|10+34+54+32+42+1|0,028|0,0142|Unchecked|0
WENSS|WNB1032,0+35|10+34+56+35+41+16|0,021|0,021|Unchecked|0
WENSS|WNB1032,0+37|10+34+57+37+27+28|0,056|0,00263|Unchecked|0
WENSS|WNB1032,1+35|10+34+58+35+5+55|0,045|0,013229|Unchecked|0
WENSS|WNB1032,2+33|10+35+2+33+30+46|0,294|0,02948|Unchecked|0
WENSS|WNB1032,2+32|10+35+3+32+38+9|0,018|0,007687|Unchecked|0
WENSS|WNB1032,2+32|10+35+4+32+22+12|0,031|0,01036|Unchecked|0
WENSS|WNB1032,2+34|10+35+4+34+27+19|0,011|0,011|Unchecked|0
WENSS|WNB1032,2+35|10+35+6+35+34+42|0,034|0,013299|Unchecked|0
WENSS|WNB1032,2+35|10+35+7+35+31+10|0,041|0,011|Unchecked|0
WENSS|WNB1032,2+37|10+35+9+36+50+22|0,018|0,00601|Unchecked|0
WENSS|WNB1032,2+36|10+35+9+36+34+36|0,033|0,0122|Unchecked|0
WENSS|WNB1032,3+34|10+35+10+34+32+47|0,016|0,0034|Unchecked|0
WENSS|WNB1032,3+35|10+35+11+34+46+54|0,018|0,018|Unchecked|0
WENSS|WNB1032,3+34|10+35+11+34+6+26|0,307|0,04056|Unchecked|0
WENSS|WNB1032,3+36|10+35+12+36+4+8|0,073|0,073|Unchecked|0
WENSS|WNB1032,4+32|10+35+14+32+21+2|0,065|0,0263|Unchecked|0
WENSS|WNB1032,4+32|10+35+17+32+26+55|0,038|0,00588|Unchecked|0
WENSS|WNB1032,4+33|10+35+17+33+20+8|0,057|0,02563|Unchecked|0
WENSS|WNB1032,4+33|10+35+18+32+59+43|0,018|0,00508|Unchecked|0
WENSS|WNB1032,5+33|10+35+24+33+5+54|0,035|0,009|Unchecked|0
WENSS|WNB1032,5+38|10+35+27+37+44+57|0,329|0,0643|Unchecked|0
WENSS|WNB1032,6+34|10+35+32+34+33+15|0,083|0,019|Unchecked|0
WENSS|WNB1032,6+37|10+35+32+37+19+47|0,023|0,0054|Unchecked|0
WENSS|WNB1032,8+35|10+35+42+35+19+0|0,234|0,234|Unchecked|0
WENSS|WNB1033,0+36|10+35+51+36+0+1|0,02|0,00247|Unchecked|0
WENSS|WNB1033,0+34|10+35+52+34+35+46|0,016|0,0052|Unchecked|0
WENSS|WNB1033,0+35|10+35+54+35+33+23|0,02|0,02|Unchecked|0
WENSS|WNB1033,0+33|10+35+54+32+55+28|0,009|0,0062|Unchecked|0
WENSS|WNB1033,1+36|10+35+59+35+56+23|0,045|0,01191|Unchecked|0
WENSS|WNB1033,1+37|10+36+2+36+48+22|0,02|0,0062|Unchecked|0
WENSS|WNB1033,2+33|10+36+3+32+46+20|0,046|0,046|Unchecked|0
WENSS|WNB1033,1+36|10+36+3+36+22+24|0,022|0,0073|Unchecked|0
WENSS|WNB1033,2+36|10+36+6+36+6+57|0,711|0,264|Unchecked|0
WENSS|WNB1033,2+35|10+36+7+35+27+24|0,043|0,043|Unchecked|0
WENSS|WNB1033,3+33|10+36+8+32+57+52|0,014|0,014|Unchecked|0
WENSS|WNB1033,3+33|10+36+9+33+31+55|0,013|0,003841|Unchecked|0
WENSS|WNB1033,2+37|10+36+10+37+16+2|0,027|0,00818|Unchecked|0
WENSS|WNB1033,3+38|10+36+12+37+45+37|0,056|0,00783|Unchecked|0
WENSS|WNB1033,3+33|10+36+13+32+56+41|0,015|0,0073|Unchecked|0
WENSS|WNB1033,3+37|10+36+16+37+19+24|0,129|0,0538|Unchecked|0
WENSS|WNB1033,4+36|10+36+16+36+34+23|0,058|0,075|Unchecked|0
WENSS|WNB1033,4+34|10+36+17+34+24+2|0,647|0,154|Unchecked|0
WENSS|WNB1033,4+32|10+36+17+32+31+16|0,061|0,00723|Unchecked|0
WENSS|WNB1033,5+32|10+36+21+32+38+12|0,02|0,02|Unchecked|0
WENSS|WNB1033,5+33|10+36+24+32+48+6|0,37|0,37|Unchecked|0
WENSS|WNB1033,5+35|10+36+25+34+49+25|0,023|0,023|Unchecked|0
WENSS|WNB1033,8+33|10+36+40+33+21+13|0,05|0,05|Unchecked|0
WENSS|WNB1033,8+34|10+36+42+33+45+35|0,018|0,00479|Unchecked|0
WENSS|WNB1033,9+36|10+36+46+35+45+51|0,159|0,083|Unchecked|0
WENSS|WNB1033,9+37|10+36+48+37+3+8|0,049|0,026|Unchecked|0
WENSS|WNB1033,9+34|10+36+49+34+11+17|0,058|0,0186|Unchecked|0
WENSS|WNB1034,0+36|10+36+52+36+16+45|0,028|0,00473|Unchecked|0
WENSS|WNB1034,1+37|10+37+0+37+32+41|0,344|0,08836|Unchecked|0
WENSS|WNB1034,1+37|10+37+2+37+7+27|0,018|0,0151|Unchecked|0
WENSS|WNB1034,2+32|10+37+3+32+15+5|0,125|0,0324|Unchecked|0
WENSS|WNB1034,2+36|10+37+9+36+37+32|0,045|0,01412|Unchecked|0
WENSS|WNB1034,4+33|10+37+18+33+35+7|0,054|0,054|Unchecked|0
WENSS|WNB1034,4+36|10+37+20+35+46+21|0,823|0,2048|Unchecked|0
WENSS|WNB1034,4+37|10+37+21+37+32+3|0,034|0,0257|Unchecked|0
WENSS|WNB1034,5+34|10+37+24+34+1+6|0,033|0,00312|Unchecked|0
WENSS|WNB1034,5+36|10+37+25+36+10+12|0,019|0,019|Unchecked|0
WENSS|WNB1034,6+33|10+37+27+32+48+55|0,204|0,04592|Unchecked|0
WENSS|WNB1034,6+36|10+37+30+35+50+24|0,149|0,149|Unchecked|0
WENSS|WNB1034,7+36|10+37+37+36+25+14|0,087|0,00448|Unchecked|0
WENSS|WNB1034,8+33|10+37+41+32+58+46|0,14|0,00551|Unchecked|0
WENSS|WNB1034,8+33|10+37+43+32+53+4|0,05|0,0098|Unchecked|0
WENSS|WNB1034,9+36|10+37+45+35+46+6|0,089|0,0227|Unchecked|0
WENSS|WNB1034,9+34|10+37+46+33+56+55|0,017|0,01074|Unchecked|0
WENSS|WNB1035,0+34|10+37+51+34+29+39|0,057|0,0188|Unchecked|0
WENSS|WNB1035,0+37|10+37+52+37+35+26|0,012|0,0055|Unchecked|0
WENSS|WNB1035,0+34|10+37+53+33+48+28|0,013|0,0033|Unchecked|0
WENSS|WNB1035,0+33|10+37+54+33+16+58|0,024|0,0126|Unchecked|0
WENSS|WNB1035,1+35|10+37+57+34+59+12|0,425|0,00423|Unchecked|0
WENSS|WNB1035,0+37|10+37+57+37+4+39|0,058|0,058|Unchecked|0
WENSS|WNB1035,1+37|10+38+0+37+17+13|0,075|0,0256|Unchecked|0
WENSS|WNB1035,1+33|10+38+0+33+3+56|0,021|0,021|Unchecked|0
WENSS|WNB1035,1+35|10+38+2+35+0+49|0,268|0,268|Unchecked|0
WENSS|WNB1035,2+36|10+38+7+36+34+33|0,029|0,0079|Unchecked|0
WENSS|WNB1035,4+36|10+38+18+36+18+4|0,177|0,06406|Unchecked|0
WENSS|WNB1035,4+34|10+38+18+34+3+58|0,079|0,079|Unchecked|0
WENSS|WNB1035,5+33|10+38+21+33+36+45|0,027|0,027|Unchecked|0
WENSS|WNB1035,5+36|10+38+23+36+24+57|0,197|0,076|Unchecked|0
WENSS|WNB1035,6+36|10+38+31+35+51+45|0,018|0,0106|Unchecked|0
WENSS|WNB1035,7+36|10+38+36+36+23+35|0,021|0,021|Unchecked|0
WENSS|WNB1035,7+35|10+38+37+35+28+32|0,017|0,017|Unchecked|0
WENSS|WNB1035,8+34|10+38+39+34+31+15|0,016|0,00661|Unchecked|0
WENSS|WNB1035,8+33|10+38+39+33+12+3|0,041|0,0216|Unchecked|0
WENSS|WNB1035,9+33|10+38+45+33+9+18|0,039|0,02566|Unchecked|0
WENSS|WNB1035,9+34|10+38+48+34+14+34|0,029|0,029|Unchecked|0
WENSS|WNB1035,9+37|10+38+48+37+29+27|0,122|0,017|Unchecked|0
WENSS|WNB1035,9+36|10+38+48+36+27+49|0,043|0,006|Unchecked|0
WENSS|WNB1036,0+33|10+38+49+33+43+26|0,133|0,01829|Unchecked|0
WENSS|WNB1036,0+33|10+38+51+33+13+48|0,059|0,00563|Unchecked|0
WENSS|WNB1036,0+36|10+38+51+36+1+16|1,541|1,541|Unchecked|0
WENSS|WNB1036,0+37|10+38+52+37+4+56|0,048|0,01243|Unchecked|0
WENSS|WNB1036,0+34|10+38+55+34+5+54|0,126|0,0445|Unchecked|0
WENSS|WNB1036,1+35|10+38+58+35+29+35|0,184|0,184|Unchecked|0
WENSS|WNB1036,1+35|10+39+0+35+40+51|0,204|0,0727|Unchecked|0
WENSS|WNB1036,2+36|10+39+3+36+19+42|0,035|0,025|Unchecked|0
WENSS|WNB1036,2+35|10+39+7+35+4+17|0,019|0,00797|Unchecked|0
WENSS|WNB1036,2+36|10+39+8+36+11+45|0,018|0,0083|Unchecked|0
WENSS|WNB1036,4+33|10+39+16+33+38+21|0,015|0,00218|Unchecked|0
WENSS|WNB1036,4+36|10+39+16+36+23+35|0,057|0,022504|Unchecked|0
WENSS|WNB1036,4+37|10+39+16+36+45+51|0,022|0,00205|Unchecked|0
WENSS|WNB1036,6+35|10+39+27+35+23+11|0,078|0,03099|Unchecked|0
WENSS|WNB1036,6+37|10+39+33+37+9+2|0,009|0,009|Unchecked|0
WENSS|WNB1036,7+34|10+39+37+34+38+32|0,051|0,0147|Unchecked|0
WENSS|WNB1036,8+34|10+39+39+34+33+46|0,014|0,0067|Unchecked|0
WENSS|WNB1036,8+37|10+39+39+37+26+36|0,661|0,1546|Unchecked|0
WENSS|WNB1036,8+33|10+39+41+33+23+14|0,107|0,107|Unchecked|0
WENSS|WNB1036,8+33|10+39+41+33+23+22|0,117|0,107|Unchecked|0
WENSS|WNB1036,8+35|10+39+43+35+34+20|0,038|0,012|Unchecked|0
WENSS|WNB1036,8+37|10+39+43+37+11+37|0,017|0,0094|Unchecked|0
WENSS|WNB1036,8+33|10+39+48+33+25+30|0,009|0,009|Unchecked|0
WENSS|WNB1036,9+34|10+39+48+34+22+52|0,015|0,00417|Unchecked|0
WENSS|WNB1037,0+32|10+39+48+32+29+57|0,053|0,003|Unchecked|0
WENSS|WNB1037,0+34|10+39+52+34+26+6|0,027|0,0098|Unchecked|0
WENSS|WNB1037,0+37|10+39+54+37+6+15|0,075|0,0239|Unchecked|0
WENSS|WNB1037,1+36|10+39+57+36+10+30|0,018|0,0128|Unchecked|0
WENSS|WNB1037,1+36|10+39+59+36+20+31|0,031|0,02|Unchecked|0
WENSS|WNB1037,2+34|10+40+3+34+13+31|0,038|0,0138|Unchecked|0
WENSS|WNB1037,3+34|10+40+8+34+11+31|0,015|0,0119|Unchecked|0
WENSS|WNB1037,3+36|10+40+10+36+27+23|0,013|0,0031|Unchecked|0
WENSS|WNB1037,3+37|10+40+12+37+27+43|0,199|0,085981|Unchecked|0
WENSS|WNB1037,3+36|10+40+14+35+53+11|0,015|0,009|Unchecked|0
WENSS|WNB1037,4+32|10+40+17+32+16+18|0,037|0,0166|Unchecked|0
WENSS|WNB1037,4+34|10+40+18+34+17+42|0,023|0,023|Unchecked|0
WENSS|WNB1037,5+36|10+40+20+36+5+36|0,068|0,068|Unchecked|0
WENSS|WNB1037,7+37|10+40+33+37+12+14|0,018|0,018|Unchecked|0
WENSS|WNB1037,8+34|10+40+38+34+3+0|0,023|0,0112|Unchecked|0
WENSS|WNB1037,8+37|10+40+42+36+54+10|0,12|0,0492|Unchecked|0
WENSS|WNB1037,9+36|10+40+46+36+8+46|0,376|0,376|Unchecked|0
WENSS|WNB1037,9+33|10+40+48+33+16+41|0,731|0,1096|Unchecked|0
WENSS|WNB1038,0+37|10+40+52+37+14+30|0,018|0,0138|Unchecked|0
WENSS|WNB1038,1+37|10+41+1+37+25+3|0,018|0,018|Unchecked|0
WENSS|WNB1038,2+37|10+41+3+37+1+11|0,014|0,0059|Unchecked|0
